Student_ID,Age,Gender,Department,CGPA,Attendance,10th_Percentage,12th_Percentage,Backlogs,Internship,Projects,Communication_Score,Aptitude_Score,Placement_Status,Package_LPA
1291,22,Male,IT,5.35,64.1,97.77,53.16,4,No,4,42,62,Not Placed,0.0
1292,20,Female,CSE,5.24,86.14,94.07,62.88,4,Yes,5,52,42,Not Placed,0.0
1293,20,Male,CE,5.31,57.31,62.76,74.96,4,Yes,5,75,50,Not Placed,0.0
1294,23,Male,ECE,9.71,61.86,67.5,93.01,2,No,1,80,68,Placed,9.68
1295,23,Female,ME,9.25,78.64,61.55,95.15,1,Yes,4,64,93,Placed,13.63
1296,24,Female,ME,9.22,99.43,99.31,91.62,3,No,5,67,87,Placed,3.76
1297,24,Female,CSE,9.62,53.67,57.63,66.43,1,No,4,77,57,Placed,3.81
1298,22,Female,ME,7.53,70.03,68.33,65.33,4,No,5,50,64,Not Placed,0.0
1299,23,Male,CSE,6.24,52.15,59.95,99.37,2,No,3,99,73,Not Placed,0.0
1300,20,Female,CSE,7.01,59.96,61.17,84.06,2,No,1,80,57,Not Placed,0.0
1301,24,Male,EEE,8.59,95.37,62.35,65.25,4,Yes,0,48,88,Not Placed,0.0
1302,24,Male,EEE,9.38,54.82,81.98,66.45,1,Yes,1,61,40,Placed,6.34
1303,20,Female,EEE,7.18,92.84,53.8,71.73,1,No,4,60,67,Placed,5.81
1304,24,Female,IT,7.68,58.89,78.63,81.09,2,No,2,98,43,Not Placed,0.0
1305,22,Male,EEE,9.66,93.09,90.96,94.9,0,No,3,58,94,Placed,6.54
1306,23,Male,CSE,5.54,76.9,88.33,59.92,2,Yes,0,72,91,Not Placed,0.0
1307,20,Male,CE,9.31,93.91,57.56,54.22,2,Yes,0,43,60,Placed,12.45
1308,23,Male,CE,5.8,57.59,95.74,70.29,3,Yes,4,72,45,Not Placed,0.0
1309,24,Male,ECE,7.42,88.1,88.5,62.27,2,Yes,0,84,60,Not Placed,0.0
1310,24,Female,EEE,6.09,84.03,50.27,78.8,0,No,4,55,76,Not Placed,0.0
1311,20,Male,CE,8.01,77.15,86.87,84.96,2,No,0,83,69,Not Placed,0.0
1312,22,Female,EEE,7.79,90.53,86.87,65.54,1,Yes,0,40,59,Placed,6.13
1313,21,Female,ECE,6.9,82.41,74.84,84.27,3,No,5,54,80,Not Placed,0.0
1314,20,Female,CE,9.32,93.85,52.3,67.16,3,No,5,61,71,Placed,6.46
1315,21,Female,CSE,8.3,69.05,79.0,81.75,2,No,4,71,92,Placed,4.08
1316,21,Male,IT,8.61,79.5,88.29,81.65,3,No,3,98,96,Placed,5.63
1317,22,Male,EEE,5.75,93.53,63.54,63.91,3,Yes,0,76,70,Not Placed,0.0
1318,21,Female,CE,9.42,60.74,83.35,81.79,2,No,1,62,75,Placed,4.54
1319,21,Female,CE,5.84,74.29,67.7,69.05,0,Yes,2,72,64,Not Placed,0.0
1320,22,Female,ECE,6.11,98.04,78.69,66.82,2,No,5,88,44,Not Placed,0.0
1321,21,Male,CSE,5.64,73.68,69.23,64.46,1,No,4,79,47,Not Placed,0.0
1322,21,Female,ME,7.2,62.64,65.19,67.28,4,No,0,61,56,Not Placed,0.0
1323,21,Male,CE,9.44,67.55,92.8,89.34,0,No,5,79,54,Placed,13.78
1324,20,Female,IT,6.26,94.25,87.69,62.26,2,No,3,93,59,Not Placed,0.0
1325,20,Female,ECE,6.87,97.74,67.27,84.1,0,Yes,5,93,84,Placed,5.58
1326,20,Male,CE,9.23,97.51,71.73,95.03,4,Yes,1,97,86,Placed,13.38
1327,22,Female,CE,8.09,84.95,84.59,67.52,3,Yes,4,86,68,Placed,12.87
1328,24,Male,ECE,8.76,75.48,90.55,51.48,3,Yes,1,94,75,Placed,5.31
1329,21,Male,ECE,6.07,59.13,84.22,51.23,4,Yes,5,51,89,Not Placed,0.0
1330,21,Male,EEE,8.58,56.16,77.05,56.98,3,No,2,87,90,Not Placed,0.0
1331,22,Female,CE,6.14,52.99,97.72,55.5,0,Yes,3,57,95,Placed,5.14
1332,21,Female,ME,9.94,50.89,88.71,87.4,3,No,4,71,67,Placed,13.45
1333,20,Female,IT,7.8,93.91,55.78,64.74,4,No,4,42,47,Not Placed,0.0
1334,24,Male,CSE,8.48,90.45,77.91,82.63,4,No,0,99,53,Not Placed,0.0
1335,23,Female,CSE,5.59,78.39,70.48,52.12,4,No,1,100,72,Not Placed,0.0
1336,21,Female,ME,6.25,99.94,89.75,64.79,1,Yes,4,75,73,Placed,8.09
1337,20,Male,ECE,5.7,97.65,52.23,61.71,0,No,1,86,91,Not Placed,0.0
1338,23,Female,ECE,6.95,82.76,70.54,63.84,4,Yes,2,85,98,Not Placed,0.0
1339,24,Male,ECE,6.42,73.23,65.91,59.54,0,No,0,40,68,Not Placed,0.0
1340,23,Female,CE,8.66,57.61,57.06,80.9,1,No,2,96,61,Placed,11.55
1341,20,Male,ECE,5.54,75.78,68.94,83.13,0,Yes,0,64,42,Not Placed,0.0
1342,23,Male,ECE,8.76,57.89,83.64,57.42,2,Yes,0,59,87,Placed,14.12
1343,22,Male,CE,5.23,69.92,68.08,87.06,1,No,1,56,62,Not Placed,0.0
1344,23,Female,CE,6.01,97.13,79.0,62.5,1,No,5,88,42,Placed,3.98
1345,21,Male,ME,8.96,67.1,79.64,64.15,3,No,0,61,95,Not Placed,0.0
1346,21,Male,EEE,8.71,57.64,79.36,91.44,4,Yes,2,89,45,Not Placed,0.0
1347,22,Female,CE,7.38,79.12,76.48,95.06,1,Yes,5,72,79,Placed,6.85
1348,20,Female,IT,5.25,80.12,55.85,91.24,0,Yes,2,65,62,Not Placed,0.0
1349,21,Male,ECE,8.05,59.69,60.92,57.39,2,No,5,66,51,Not Placed,0.0
1350,24,Male,EEE,7.03,59.83,90.0,99.96,0,No,2,99,44,Placed,8.62
1351,21,Male,CSE,6.58,99.48,75.12,83.61,0,Yes,1,73,44,Placed,13.54
1352,21,Male,ME,8.2,62.16,85.3,75.53,2,Yes,1,62,42,Not Placed,0.0
1353,20,Female,EEE,7.18,91.91,78.5,97.74,3,No,3,55,43,Not Placed,0.0
1354,23,Female,CE,5.46,73.52,51.93,90.87,4,Yes,4,53,63,Not Placed,0.0
1355,21,Female,ECE,9.58,71.75,89.81,84.59,1,No,3,91,44,Placed,10.16
1356,22,Male,ECE,8.89,64.75,53.22,91.92,4,No,3,94,100,Placed,11.59
1357,23,Female,ECE,5.28,88.69,97.16,69.27,3,Yes,0,94,70,Not Placed,0.0
1358,24,Female,EEE,7.63,94.03,60.77,84.22,2,Yes,0,91,96,Placed,9.28
1359,20,Female,ECE,5.42,63.06,75.62,59.53,4,No,3,100,74,Not Placed,0.0
1360,24,Female,CE,9.19,54.75,53.18,99.4,0,Yes,4,89,81,Placed,10.67
1361,23,Female,EEE,8.07,56.85,94.75,79.45,1,No,3,80,58,Placed,11.23
1362,23,Female,ECE,5.86,89.64,99.0,90.71,1,Yes,1,53,95,Placed,4.83
1363,23,Male,CSE,5.1,71.79,57.31,70.37,3,Yes,2,84,47,Not Placed,0.0
1364,24,Female,CSE,5.16,56.6,64.79,87.93,3,No,3,65,67,Not Placed,0.0
1365,23,Male,IT,7.54,67.01,50.79,69.37,2,No,0,85,94,Not Placed,0.0
1366,24,Female,ECE,8.67,75.71,89.35,79.5,3,Yes,4,97,77,Placed,9.96
1367,23,Male,ECE,5.6,92.6,65.57,88.91,4,Yes,0,90,62,Not Placed,0.0
1368,22,Female,EEE,6.11,82.09,79.44,55.82,1,No,1,88,46,Not Placed,0.0
1369,23,Female,EEE,6.64,58.8,51.96,67.84,2,No,5,66,77,Not Placed,0.0
1370,24,Male,ECE,6.09,57.94,85.77,77.25,3,Yes,0,79,52,Not Placed,0.0
1371,21,Male,IT,6.96,70.62,76.47,66.7,0,No,5,43,84,Placed,14.43
1372,23,Female,ECE,7.8,53.76,86.25,65.46,1,Yes,0,48,96,Not Placed,0.0
1373,21,Female,CE,8.42,87.78,89.48,64.08,2,Yes,4,95,60,Placed,8.53
1374,22,Male,EEE,9.82,70.07,54.46,61.39,1,No,5,66,76,Placed,8.79
1375,20,Male,ECE,9.65,67.15,78.9,92.45,4,No,4,82,45,Placed,6.22
1376,22,Female,EEE,7.85,75.46,82.5,96.18,3,Yes,0,78,49,Not Placed,0.0
1377,23,Male,ECE,8.67,85.45,75.84,85.01,3,Yes,0,54,66,Placed,13.01
1378,21,Male,ME,9.75,78.47,59.12,51.5,3,Yes,3,64,100,Placed,6.53
1379,21,Male,EEE,5.42,90.12,89.78,89.31,0,No,1,57,91,Not Placed,0.0
1380,24,Male,IT,5.03,81.47,99.87,76.6,4,Yes,5,91,65,Not Placed,0.0
1381,21,Male,ME,5.15,89.4,98.46,87.91,0,Yes,3,100,81,Placed,12.02
1382,24,Male,CE,7.82,84.84,88.88,71.87,4,Yes,4,69,96,Placed,14.45
1383,20,Male,ECE,8.81,59.66,70.91,52.06,4,Yes,3,76,67,Not Placed,0.0
1384,23,Male,CE,6.84,52.62,66.87,84.09,4,No,3,55,55,Not Placed,0.0
1385,24,Male,EEE,7.73,95.17,53.43,72.21,3,Yes,5,92,89,Placed,8.79
1386,20,Male,ME,7.58,97.28,70.81,93.7,3,No,0,51,98,Not Placed,0.0
1387,21,Male,CE,5.47,86.35,57.8,86.91,3,Yes,0,56,67,Not Placed,0.0
1388,21,Female,IT,6.61,86.21,62.72,67.98,0,No,5,64,42,Placed,5.86
1389,20,Male,EEE,5.1,63.51,94.59,86.2,2,Yes,1,54,96,Not Placed,0.0
1390,21,Male,ME,5.55,77.12,98.43,74.76,4,Yes,2,64,40,Not Placed,0.0
1391,20,Male,CE,9.06,99.61,97.43,59.97,0,Yes,2,60,92,Placed,8.17
1392,24,Male,ME,9.15,92.81,59.67,70.99,3,No,5,97,42,Placed,11.28
1393,24,Female,ME,9.01,65.22,95.04,61.13,3,No,5,58,69,Placed,9.87
1394,20,Female,CE,8.63,65.05,57.08,50.25,2,Yes,3,63,58,Placed,5.3
1395,24,Female,CSE,8.97,74.18,75.38,62.34,3,Yes,1,46,72,Placed,12.12
1396,24,Female,ECE,8.35,70.23,82.18,60.48,4,Yes,1,92,47,Not Placed,0.0
1397,24,Female,EEE,8.35,68.56,73.12,50.22,1,No,4,51,58,Placed,8.86
1398,22,Male,EEE,8.34,81.35,97.59,89.2,3,No,0,88,75,Not Placed,0.0
1399,23,Male,EEE,7.57,50.57,66.66,53.85,2,No,5,78,87,Placed,8.14
1400,21,Male,ME,6.82,88.17,76.37,72.45,1,No,5,50,76,Placed,8.76
1401,22,Male,CE,8.65,87.0,53.77,70.89,4,Yes,5,72,44,Placed,11.09
1402,24,Male,ECE,6.49,91.52,92.61,59.07,4,No,5,88,99,Not Placed,0.0
1403,20,Female,IT,7.71,92.07,70.67,98.34,4,Yes,4,64,73,Placed,13.82
1404,24,Male,EEE,7.17,78.32,85.03,80.19,2,No,2,93,94,Placed,12.62
1405,23,Female,CE,6.38,89.0,84.11,90.68,1,Yes,1,78,77,Placed,13.47
1406,24,Female,ECE,9.87,74.62,83.81,74.81,4,Yes,2,73,66,Placed,10.31
1407,20,Male,ECE,6.29,97.58,75.35,86.14,3,Yes,0,50,78,Not Placed,0.0
1408,23,Male,CSE,6.55,59.53,63.88,98.49,1,Yes,0,55,86,Not Placed,0.0
1409,24,Male,CE,5.81,95.78,81.25,67.42,4,No,5,71,81,Not Placed,0.0
1410,23,Male,EEE,9.11,62.93,98.09,75.21,1,No,0,54,81,Placed,14.18
1411,21,Male,ME,7.93,55.14,91.7,75.73,3,No,2,79,90,Not Placed,0.0
1412,21,Male,ECE,8.07,71.96,55.44,99.6,0,No,1,54,63,Placed,9.01
1413,24,Male,ECE,9.1,80.75,51.16,61.65,4,Yes,4,46,87,Placed,5.03
1414,23,Male,IT,6.71,61.55,74.95,83.77,3,No,1,76,70,Not Placed,0.0
1415,20,Female,CSE,5.97,77.79,88.79,56.91,2,No,1,79,61,Not Placed,0.0
1416,24,Female,ECE,5.99,90.39,65.7,96.35,4,No,3,41,62,Not Placed,0.0
1417,21,Female,ECE,8.66,62.85,85.06,79.52,0,Yes,1,45,80,Placed,4.21
1418,21,Male,ME,8.07,79.02,96.6,92.97,3,Yes,4,75,63,Placed,8.44
1419,24,Male,ME,6.03,66.97,72.95,94.76,3,Yes,3,78,79,Not Placed,0.0
1420,23,Female,IT,5.73,76.49,62.21,77.86,1,No,1,77,71,Not Placed,0.0
1421,21,Male,CE,5.6,83.35,95.89,84.1,4,No,3,67,90,Not Placed,0.0
1422,23,Male,IT,8.14,67.52,73.61,84.94,0,Yes,1,61,72,Placed,11.65
1423,21,Female,IT,5.0,99.72,70.39,73.02,2,No,0,76,67,Not Placed,0.0
1424,21,Female,ME,5.09,78.19,67.67,71.74,1,Yes,0,98,56,Not Placed,0.0
1425,22,Male,CE,6.95,91.22,71.15,59.31,4,Yes,1,44,65,Not Placed,0.0
1426,21,Male,ME,8.46,86.26,83.68,69.2,0,No,3,57,57,Placed,7.45
1427,20,Male,CSE,8.48,92.64,71.69,99.54,1,Yes,4,50,95,Placed,4.34
1428,24,Male,EEE,7.15,58.69,66.21,63.49,0,Yes,0,94,97,Placed,14.54
1429,24,Male,EEE,8.46,61.13,87.18,88.12,0,No,3,94,54,Placed,5.13
1430,23,Male,CSE,7.61,74.37,60.15,52.97,1,No,4,47,77,Placed,4.8
1431,21,Male,EEE,9.88,92.62,60.1,73.37,1,No,3,59,61,Placed,7.3
1432,20,Female,CE,5.81,59.88,84.82,52.92,4,Yes,1,50,88,Not Placed,0.0
1433,23,Female,ME,8.0,98.55,93.34,73.79,1,Yes,0,98,57,Placed,4.87
1434,22,Female,EEE,7.46,56.38,62.06,51.38,4,Yes,0,66,60,Not Placed,0.0
1435,23,Male,CE,5.97,58.75,59.56,80.66,0,No,0,68,58,Not Placed,0.0
1436,23,Male,ME,8.75,58.36,83.52,79.33,1,Yes,1,64,41,Placed,4.34
1437,21,Male,CE,6.38,79.3,81.04,89.89,4,Yes,4,97,69,Not Placed,0.0
1438,22,Male,CSE,6.91,95.88,72.36,79.16,4,Yes,4,90,64,Placed,8.33
1439,23,Male,IT,6.87,62.76,54.79,96.3,2,No,5,58,65,Not Placed,0.0
1440,20,Female,CSE,6.22,77.65,54.59,89.16,4,Yes,5,100,78,Not Placed,0.0
1441,20,Female,EEE,7.15,58.79,88.87,56.63,4,Yes,0,41,56,Not Placed,0.0
1442,24,Male,ME,7.37,81.56,72.59,63.27,2,Yes,5,81,86,Placed,8.13
1443,22,Male,CE,8.72,56.16,92.9,51.31,3,Yes,4,78,55,Placed,10.08
1444,22,Female,EEE,8.83,74.57,78.74,69.31,1,Yes,5,83,66,Placed,14.49
1445,24,Male,EEE,5.79,82.76,80.94,75.48,2,Yes,5,97,88,Placed,6.92
1446,23,Male,IT,7.96,78.96,96.71,97.3,4,No,0,41,42,Not Placed,0.0
1447,22,Male,EEE,9.48,57.0,58.23,76.11,4,Yes,4,46,81,Placed,4.59
1448,20,Female,IT,5.54,58.07,77.15,89.05,1,Yes,0,90,77,Not Placed,0.0
1449,20,Female,ME,7.36,83.57,52.91,63.4,0,Yes,4,70,68,Placed,5.68
1450,21,Male,ME,8.75,90.45,67.95,57.66,2,No,3,72,41,Placed,8.91
1451,22,Female,CE,8.06,95.4,57.4,90.54,3,Yes,0,50,82,Not Placed,0.0
1452,23,Female,IT,5.5,90.68,59.39,62.37,1,No,5,79,79,Not Placed,0.0
1453,24,Male,CSE,6.98,98.7,96.74,93.57,1,No,5,79,53,Placed,14.01
1454,24,Male,ME,7.54,70.41,80.53,58.49,2,Yes,0,85,51,Not Placed,0.0
1455,23,Male,CE,9.98,66.56,94.61,92.58,4,Yes,5,52,91,Placed,5.12
1456,21,Female,CSE,5.89,51.41,72.18,88.64,4,No,2,49,63,Not Placed,0.0
1457,24,Male,ME,9.91,72.49,79.88,80.56,3,No,0,88,67,Placed,12.5
1458,22,Female,ME,6.88,82.57,51.6,92.51,2,No,4,98,78,Placed,3.46
1459,21,Male,CE,6.0,90.77,73.48,66.54,1,No,3,77,57,Not Placed,0.0
1460,22,Female,CE,7.07,63.37,78.2,58.3,2,Yes,3,59,64,Not Placed,0.0
1461,20,Male,ECE,8.07,75.68,50.84,57.85,0,No,4,60,76,Placed,5.93
1462,21,Female,EEE,6.07,83.1,89.47,63.52,1,Yes,1,53,45,Not Placed,0.0
1463,24,Female,EEE,6.46,77.58,64.77,72.31,3,No,5,63,84,Not Placed,0.0
1464,21,Female,CSE,9.27,63.7,72.62,93.8,3,No,0,79,69,Not Placed,0.0
1465,21,Female,EEE,10.0,89.81,76.78,54.48,1,Yes,3,46,70,Placed,4.8
1466,21,Male,CSE,6.59,58.67,99.61,95.76,4,Yes,4,44,73,Not Placed,0.0
1467,21,Female,ME,5.74,95.25,54.96,96.27,1,Yes,3,45,58,Not Placed,0.0
1468,22,Male,ECE,8.97,97.63,77.76,86.36,1,Yes,3,79,97,Placed,12.1
1469,20,Male,ECE,8.0,68.28,76.53,95.01,0,No,4,92,67,Placed,6.93
1470,23,Male,ME,5.5,68.81,53.45,88.5,1,No,2,74,47,Not Placed,0.0
1471,21,Male,CE,9.73,87.16,81.7,76.42,2,No,3,48,50,Placed,3.08
1472,24,Male,IT,5.39,72.81,64.34,80.04,2,Yes,3,96,92,Not Placed,0.0
1473,21,Female,IT,8.13,51.43,55.19,81.41,3,Yes,1,81,55,Not Placed,0.0
1474,24,Male,EEE,7.12,95.99,58.93,56.34,4,Yes,2,40,65,Not Placed,0.0
1475,22,Female,CE,7.78,71.54,91.18,59.65,3,Yes,1,78,40,Not Placed,0.0
1476,24,Male,CSE,6.07,60.17,55.21,76.17,0,No,4,59,96,Not Placed,0.0
1477,23,Male,ECE,8.44,77.78,73.35,55.76,1,No,5,45,70,Placed,9.02
1478,20,Male,EEE,9.8,60.95,59.76,98.25,3,Yes,0,71,100,Placed,10.63
1479,24,Female,ME,7.29,60.3,58.12,75.36,1,No,4,52,66,Not Placed,0.0
1480,24,Female,CE,7.61,77.29,60.29,69.0,3,Yes,2,78,87,Not Placed,0.0
1481,20,Female,ECE,6.2,69.55,74.64,57.88,1,Yes,5,79,83,Placed,7.35
1482,23,Female,CSE,9.46,78.65,61.89,70.83,3,Yes,4,98,88,Placed,8.79
1483,21,Male,CSE,9.86,99.84,54.84,65.12,2,No,2,60,48,Placed,7.23
1484,24,Male,IT,8.93,92.95,90.07,54.4,0,No,5,76,65,Placed,13.7
1485,20,Female,EEE,7.71,50.38,76.99,98.35,3,Yes,1,51,45,Not Placed,0.0
1486,22,Male,ME,9.78,52.53,57.84,63.25,2,No,3,45,46,Placed,5.69
1487,20,Male,ECE,5.77,80.5,73.57,84.52,4,No,4,94,52,Not Placed,0.0
1488,22,Male,CSE,7.39,81.31,53.42,54.57,3,Yes,4,54,88,Placed,4.23
1489,23,Female,ECE,7.69,93.91,79.02,95.66,1,No,5,60,49,Placed,3.36
1490,21,Female,ME,7.46,81.45,67.02,79.54,0,No,3,60,82,Placed,13.04
1491,20,Male,ECE,9.01,61.39,55.18,82.84,2,Yes,4,67,85,Placed,4.57
1492,24,Male,EEE,8.35,73.43,59.18,89.09,2,No,4,75,88,Placed,4.86
1493,23,Female,IT,5.63,90.45,67.29,80.3,0,Yes,5,56,70,Placed,10.28
1494,20,Female,ECE,6.73,96.14,90.32,53.55,3,No,0,85,87,Not Placed,0.0
1495,24,Male,CE,6.7,61.85,58.69,71.48,1,No,5,46,76,Not Placed,0.0
1496,20,Female,IT,7.83,76.98,55.48,63.1,4,Yes,5,62,57,Not Placed,0.0
1497,22,Male,ME,6.46,57.95,75.8,74.34,3,Yes,5,84,50,Not Placed,0.0
1498,20,Male,IT,5.59,74.85,77.93,70.22,0,Yes,0,61,49,Not Placed,0.0
1499,20,Female,ECE,8.27,54.51,54.51,91.33,3,Yes,3,49,67,Placed,4.4
1500,20,Female,ECE,9.26,97.09,64.22,62.35,3,Yes,1,57,60,Placed,14.31
1501,23,Male,CE,9.66,81.9,63.14,60.07,0,No,4,41,92,Placed,4.14
1502,20,Female,CSE,9.86,92.71,59.31,97.9,0,Yes,5,93,93,Placed,10.17
1503,24,Female,CE,8.91,99.91,65.78,97.48,4,Yes,4,51,64,Placed,14.05
1504,22,Female,ECE,5.7,59.13,51.86,99.67,0,No,1,84,45,Not Placed,0.0
1505,22,Female,IT,9.27,84.71,82.58,78.42,0,No,4,96,81,Placed,3.39
1506,20,Female,CE,7.0,94.35,99.42,55.66,0,Yes,1,92,50,Placed,10.16
1507,23,Male,CE,8.65,78.8,81.7,94.01,2,No,3,78,72,Placed,13.84
1508,23,Male,CSE,7.66,81.98,68.05,57.26,0,No,3,89,44,Placed,6.87
1509,24,Male,ECE,9.14,70.38,83.4,57.78,0,Yes,1,61,73,Placed,6.76
1510,20,Male,ECE,7.13,83.74,78.58,59.67,0,Yes,1,82,71,Placed,5.99
1511,22,Female,ME,5.31,69.78,92.34,82.67,4,No,2,61,82,Not Placed,0.0
1512,23,Male,CSE,7.78,73.83,81.09,55.36,3,No,0,81,85,Not Placed,0.0
1513,20,Male,ME,5.86,55.15,81.7,88.91,0,Yes,0,61,63,Not Placed,0.0
1514,23,Male,ME,9.83,50.39,61.08,52.91,0,Yes,5,45,52,Placed,10.74
1515,23,Male,ME,7.63,52.76,70.78,55.52,4,No,4,85,94,Not Placed,0.0
1516,22,Male,EEE,7.77,59.63,67.22,71.72,3,No,4,91,82,Not Placed,0.0
1517,21,Female,ME,9.54,72.83,50.57,68.96,4,No,1,76,45,Not Placed,0.0
1518,24,Male,CE,8.12,51.05,65.66,99.49,1,No,5,59,73,Placed,11.99
1519,24,Female,IT,6.51,57.8,74.3,98.34,1,No,1,45,90,Not Placed,0.0
1520,22,Female,CE,6.48,89.07,79.99,59.48,1,No,0,48,64,Not Placed,0.0
1521,23,Male,CE,7.51,88.11,96.73,97.33,0,No,5,68,80,Placed,3.78
1522,20,Male,ECE,9.33,89.49,61.96,84.61,4,No,5,76,62,Placed,10.42
1523,23,Male,EEE,8.97,96.08,57.62,70.44,0,Yes,4,44,89,Placed,8.93
1524,22,Female,ME,9.81,55.95,93.47,86.98,1,No,0,90,85,Placed,8.83
1525,24,Female,ECE,5.36,58.16,97.09,95.01,3,Yes,3,52,52,Not Placed,0.0
1526,23,Male,CSE,6.34,66.68,74.4,59.01,3,Yes,0,66,67,Not Placed,0.0
1527,24,Male,CSE,5.4,95.76,55.76,59.8,4,No,0,62,83,Not Placed,0.0
1528,20,Female,ECE,8.76,88.77,74.27,70.44,3,Yes,1,76,83,Placed,7.81
1529,24,Male,IT,5.7,66.21,55.47,58.46,1,Yes,4,85,52,Not Placed,0.0
1530,24,Male,ECE,5.5,54.38,94.16,68.02,4,No,3,73,46,Not Placed,0.0
1531,21,Female,ECE,7.81,80.82,85.41,82.28,4,No,0,64,87,Not Placed,0.0
1532,21,Female,EEE,7.06,62.84,62.06,90.64,1,No,0,76,56,Not Placed,0.0
1533,21,Female,CSE,8.58,76.56,94.33,65.1,1,No,1,62,48,Placed,8.97
1534,24,Female,CSE,7.44,97.09,81.9,64.09,1,Yes,5,67,53,Placed,10.11
1535,22,Female,ME,7.13,78.63,97.66,88.99,1,Yes,2,94,69,Placed,9.81
1536,24,Male,CE,7.13,96.19,99.02,69.05,4,Yes,4,65,80,Placed,13.58
1537,22,Female,ECE,9.36,69.65,50.16,90.92,3,No,4,51,77,Placed,12.23
1538,22,Female,ECE,6.98,81.67,56.01,99.67,1,No,4,95,97,Placed,3.63
1539,21,Female,IT,6.67,94.69,77.35,98.98,2,No,0,91,69,Not Placed,0.0
1540,23,Male,CSE,6.69,79.4,97.79,83.13,4,Yes,0,78,72,Not Placed,0.0
1541,20,Male,IT,5.98,80.74,99.71,68.76,0,Yes,0,42,95,Not Placed,0.0
1542,21,Male,EEE,9.3,85.82,78.37,53.27,3,Yes,5,48,93,Placed,14.49
1543,21,Male,ME,5.73,94.11,58.69,86.9,4,Yes,2,86,96,Not Placed,0.0
1544,23,Male,IT,9.54,54.41,58.15,98.9,1,No,0,54,64,Placed,11.63
1545,20,Female,CSE,6.42,66.84,88.19,53.4,2,Yes,4,47,70,Not Placed,0.0
1546,24,Female,EEE,9.5,69.88,79.6,50.31,0,Yes,5,67,62,Placed,4.81
1547,24,Male,ECE,8.95,95.49,77.44,91.59,3,Yes,4,65,91,Placed,3.66
1548,21,Female,EEE,7.91,97.8,73.29,55.11,1,No,1,55,66,Not Placed,0.0
1549,20,Male,CE,8.35,56.02,86.26,54.08,4,Yes,2,96,72,Not Placed,0.0
1550,21,Male,IT,6.63,55.96,92.9,95.52,4,Yes,3,73,90,Not Placed,0.0
1551,22,Male,CSE,7.87,96.74,65.15,53.98,3,No,0,59,93,Not Placed,0.0
1552,21,Male,IT,6.46,64.79,61.05,55.7,2,No,3,40,86,Not Placed,0.0
1553,21,Male,ECE,7.01,62.09,83.51,78.48,1,No,0,63,88,Not Placed,0.0
1554,24,Male,ECE,8.82,51.78,95.74,87.84,3,Yes,2,68,59,Placed,12.04
1555,24,Male,CSE,6.22,63.78,67.41,69.98,3,No,2,43,95,Not Placed,0.0
1556,24,Female,CE,9.19,84.68,63.62,71.03,4,Yes,4,43,67,Placed,10.14
1557,22,Male,ME,6.88,71.3,61.31,81.63,3,Yes,2,94,47,Not Placed,0.0
1558,24,Female,EEE,7.66,75.84,62.72,75.27,0,No,5,77,61,Placed,7.54
1559,20,Female,EEE,9.71,95.86,56.75,50.93,0,Yes,5,42,93,Placed,7.14
1560,23,Female,ECE,8.41,55.73,79.84,55.68,1,No,3,79,74,Placed,10.37
1561,20,Female,IT,8.23,53.56,64.04,79.08,3,No,3,41,94,Not Placed,0.0
1562,20,Male,IT,8.56,92.6,80.75,89.68,4,Yes,2,68,70,Placed,4.24
1563,24,Male,CE,9.59,88.74,54.15,88.16,1,Yes,3,88,83,Placed,10.32
1564,23,Female,ME,6.24,63.19,55.77,87.0,2,Yes,5,67,63,Not Placed,0.0
1565,23,Male,IT,8.07,66.21,76.81,88.56,4,No,0,51,54,Not Placed,0.0
1566,23,Female,EEE,7.0,65.51,75.58,52.22,2,No,1,100,89,Not Placed,0.0
1567,22,Female,IT,5.06,82.39,63.58,94.76,1,No,5,83,84,Not Placed,0.0
1568,24,Female,ME,5.63,53.06,91.36,94.46,0,No,4,54,70,Not Placed,0.0
1569,23,Female,EEE,6.62,74.47,59.35,76.6,4,Yes,1,89,44,Not Placed,0.0
1570,22,Female,IT,7.82,56.69,68.03,62.43,4,No,3,80,61,Not Placed,0.0
1571,21,Female,EEE,9.41,90.99,77.78,79.61,1,Yes,4,70,56,Placed,10.65
1572,21,Male,ECE,8.96,69.03,93.36,77.89,4,No,1,92,67,Not Placed,0.0
1573,22,Female,ECE,7.77,76.38,70.93,61.15,4,Yes,1,76,92,Not Placed,0.0
1574,22,Male,CE,5.37,51.47,69.93,80.16,1,No,3,71,42,Not Placed,0.0
1575,24,Male,ECE,6.43,52.91,78.98,89.86,3,Yes,4,61,58,Not Placed,0.0
1576,24,Female,IT,6.83,83.75,65.83,90.31,1,Yes,5,42,77,Placed,12.73
1577,21,Male,ME,8.11,88.34,85.46,52.98,4,No,5,56,66,Placed,8.33
1578,23,Male,EEE,5.32,85.5,62.43,59.86,1,No,4,68,56,Not Placed,0.0
1579,21,Male,CSE,7.65,86.85,91.16,83.41,4,No,1,95,71,Not Placed,0.0
1580,23,Female,ECE,9.51,55.23,63.62,92.99,2,No,4,94,76,Placed,8.98
1581,23,Male,ECE,8.53,84.67,99.64,76.06,2,Yes,5,51,60,Placed,14.99
1582,24,Female,CSE,8.99,59.09,65.82,85.38,0,No,4,53,76,Placed,8.54
